"","cust_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"1",39774,NA,NA,NA,NA,NA,NA,0.0967001962642446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",189709,NA,NA,NA,NA,NA,NA,NA,NA,0.0292957759675113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",229838,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03690402739477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",289975,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0321963698265822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",339665,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",339834,NA,NA,NA,NA,NA,NA,NA,0.238565618091001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",399566,NA,NA,NA,NA,NA,NA,NA,0.140869675362572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",529915,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",549975,NA,NA,NA,NA,NA,NA,0.0514571921608208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",550000,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",699812,NA,NA,NA,NA,NA,NA,0.118084704346421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",749556,NA,NA,NA,NA,NA,NA,1.41635243016742e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",799904,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00886893255632681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",819740,NA,NA,NA,NA,NA,0.14080337119388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",819895,NA,NA,NA,NA,NA,NA,NA,0.0467478932176132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1109826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0258694253177586,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1109884,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0394827510724214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1109886,NA,NA,NA,NA,NA,NA,NA,0.130035574333916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1129755,NA,NA,NA,NA,1.3986540420189e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1139567,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1179795,NA,NA,NA,NA,NA,NA,NA,0.243327960568895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1179804,NA,NA,NA,NA,NA,NA,NA,NA,0.0497708919481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1209903,NA,NA,NA,NA,NA,NA,NA,NA,0.0253162667572777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1229691,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021618274653902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1269893,NA,NA,NA,NA,NA,NA,NA,0.0810072613345434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1309751,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1369928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0313325634794777,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1409661,NA,NA,NA,NA,NA,NA,NA,0.0694297747318386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1429948,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0365020850369763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",1439849,NA,NA,NA,NA,NA,NA,NA,NA,0.0358098422165183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1459955,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023020302048468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1489990,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0278598613132706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",1539803,NA,NA,NA,NA,NA,NA,NA,NA,0.0282416874281567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",1539975,NA,NA,NA,NA,NA,NA,NA,0.12725362194975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",1599627,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0261097991819095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",1619818,NA,NA,NA,NA,NA,NA,NA,0.153394363313263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1629937,NA,NA,NA,NA,NA,NA,NA,0.108934920870345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",1639780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0260020536550501,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",1749580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0313234012533679,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",1829913,NA,NA,NA,NA,NA,NA,NA,0.112539980645618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1839669,NA,NA,NA,NA,NA,NA,NA,0.0452361295661791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",1879807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0271365588564691,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1979644,0.0954824284674165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",1979728,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0359612153142358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2009681,NA,NA,NA,NA,NA,NA,NA,NA,0.0305433524971295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",2059893,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031010493003449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",2089806,NA,NA,NA,NA,NA,NA,NA,NA,0.0436699710100506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2089808,NA,NA,NA,NA,NA,NA,0.132533508938963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2169803,NA,NA,NA,NA,NA,NA,NA,0.000242476197084382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2199832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0286625658790187,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2299969,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2439937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0248115144896904,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",2629968,NA,NA,NA,NA,NA,0.0393084398009653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2649914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0196294447066989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2649945,NA,NA,NA,NA,0.494535957274959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2689745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023062338784681,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2709567,NA,NA,NA,NA,NA,NA,NA,NA,0.030918213197488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2739902,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",2749795,NA,NA,NA,NA,NA,NA,NA,NA,0.0147290017770867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",2809951,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",3089715,NA,NA,NA,NA,NA,NA,NA,NA,0.222569068140689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",3179779,0.00865557418589086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",3389801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0227846036425194,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",3469803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105938691718963,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",3469901,NA,NA,NA,NA,NA,NA,NA,NA,0.0283104504555459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",3579812,0.00440323823088092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",3629937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0576783995015779,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",3689897,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",3939806,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0297729074852325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",3949807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0246760110808062,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",4019802,NA,NA,NA,NA,NA,4.91426633828454e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",4139766,0.458980297903613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",4139769,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0243112483815185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",4179994,0.00963742793112231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",4189891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081856885491872,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",4219822,NA,NA,NA,NA,NA,NA,NA,0.108210414488839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",4229650,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",4419627,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0113607158364228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",4519741,NA,NA,NA,NA,NA,NA,NA,NA,0.037164414887891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",4539915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0249442900502361,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",4609812,NA,NA,NA,NA,NA,NA,NA,NA,0.0607494777241418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",4629627,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",4669939,0.233489720032857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",4689635,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03478065916051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",4729717,NA,NA,NA,NA,NA,NA,NA,0.0976791011281181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",4739636,NA,NA,NA,NA,NA,NA,NA,0.000718131102982911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",4739810,NA,NA,NA,NA,NA,NA,0.0976377341491625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",4739889,NA,NA,NA,NA,NA,NA,NA,NA,0.031968009306575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",4769713,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000888175196463199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",4829933,NA,NA,NA,NA,NA,0.0560794040281531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",5019895,NA,NA,NA,NA,NA,NA,NA,NA,0.152790502962529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",5059954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0107406778517423,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",5089853,NA,NA,NA,NA,0.00722358739340874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",5099956,0.500837311868067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",5119801,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869742696370606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",5149830,NA,NA,NA,NA,0.0558387577038367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",5209899,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030272009747714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",5289814,NA,NA,NA,NA,NA,0.0182631998677876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",5449953,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0302662654836468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
