"","cust_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"1",59984,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106420902226382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",109693,NA,NA,NA,NA,NA,0.170812661540055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",169648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0623830897690182,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",199950,NA,NA,NA,NA,NA,NA,NA,0.0528350068553784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",289996,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",309971,NA,NA,NA,NA,NA,NA,0.0495003408097874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",329968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121784808874993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",339627,NA,NA,NA,NA,NA,NA,NA,0.0694162346681801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",339918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164617284153069,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",340000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150581931303588,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",459915,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126272326136608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",559804,NA,NA,NA,NA,NA,NA,NA,NA,0.0297687181501551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",579990,NA,NA,NA,NA,NA,NA,NA,NA,0.120800569297681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",589766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0661872229293262,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",609815,NA,NA,NA,NA,NA,NA,0.0236722103539507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",609881,NA,NA,NA,NA,NA,0.0254486496202759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",689894,NA,NA,NA,NA,NA,NA,NA,NA,0.0613390831221864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",709543,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",799924,NA,NA,NA,NA,NA,0.135161616914587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",869947,NA,NA,NA,NA,NA,NA,0.007904548295321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",879592,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",879894,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169223068721705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",909794,NA,NA,NA,0.170463865476681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",909861,NA,NA,NA,NA,NA,NA,0.0266722087722211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",939843,NA,NA,NA,NA,0.0526380255455558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",969802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119713761989623,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",969825,NA,NA,NA,0.022396727250619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",989713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951664549752828,NA,NA,NA,NA,NA,NA,NA,NA,NA
