"","cust_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"1",39774,NA,NA,NA,NA,NA,NA,6.30586427183226e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",189709,NA,NA,NA,NA,NA,NA,NA,NA,0.0307089533922405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",229838,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0260533268125122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",289975,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0112008494998624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",339665,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",339834,NA,NA,NA,NA,NA,NA,NA,0.144482563547101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",399566,NA,NA,NA,NA,NA,NA,NA,0.205840392724956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",529915,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",549975,NA,NA,NA,NA,NA,NA,5.54455300531827e-43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",550000,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",699812,NA,NA,NA,NA,NA,NA,0.0255704454304965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",749556,NA,NA,NA,NA,NA,NA,0.695584437529617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",799904,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114176565924884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",819740,NA,NA,NA,NA,NA,4.26134509724826e-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",819895,NA,NA,NA,NA,NA,NA,NA,3.1072858035084e-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1109826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1109884,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000937223809150755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1109886,NA,NA,NA,NA,NA,NA,NA,0.175145873728487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1129755,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1139567,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1179795,NA,NA,NA,NA,NA,NA,NA,0.0676548064936259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1179804,NA,NA,NA,NA,NA,NA,NA,NA,0.0385591132974417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1209903,NA,NA,NA,NA,NA,NA,NA,NA,0.0229381588227798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1229691,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0111878277187664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1269893,NA,NA,NA,NA,NA,NA,NA,1.26588653471479e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1309751,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1369928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1409661,NA,NA,NA,NA,NA,NA,NA,1.55727920459907e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1429948,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0100100533302745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",1439849,NA,NA,NA,NA,NA,NA,NA,NA,0.00724939762293722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1459955,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0165322181590909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
