"","cust_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"1",39774,NA,NA,NA,NA,NA,NA,1.06421681019025e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",189709,NA,NA,NA,NA,NA,NA,NA,NA,0.0456427574311123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",229838,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014547548705826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",289975,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0175668290448556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",339665,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",339834,NA,NA,NA,NA,NA,NA,NA,0.152365836739423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",399566,NA,NA,NA,NA,NA,NA,NA,0.169664795336486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",529915,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",549975,NA,NA,NA,NA,NA,NA,1.3228152908048e-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",550000,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",699812,NA,NA,NA,NA,NA,NA,0.000238544578019872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",749556,NA,NA,NA,NA,NA,NA,1.6134052726091e-112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",799904,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033854027252731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",819740,NA,NA,NA,NA,NA,0.0023854785656181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",819895,NA,NA,NA,NA,NA,NA,NA,4.23925663104348e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
